dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr
1.18997382289788,1.50209414180842,1.50209414180842,1.50209414180842,1.50209414180842,1.18997382289788,1.18997382289788,1.6314582858022,1.6314582858022,1.18997382289788,1.18997382289788,1.18997382289788,1.18997382289788,1.18997382289788,1.18997382289788,1.18997382289788,1.34201387701605,1.34201387701605,0.674666586488902,1.34201387701605,1.34201387701605,0.674666586488902,1.18997382289788,1.18997382289788,1.18997382289788,1.18997382289788,1.18997382289788,1.18997382289788,1,1,1.18997382289788,1.18997382289788,1.18997382289788,1.18997382289788,1.37994764579576,2.00418828361684,2.00418828361684,2.00418828361684,2.00418828361684,1.37994764579576,1.37994764579576,2.26291657160441,2.26291657160441,1.37994764579576,1.37994764579576,1.37994764579576,1.37994764579576,1.37994764579576,1.37994764579576,1.37994764579576,1.6840277540321,1.6840277540321,0.455175002924587,1.6840277540321,1.6840277540321,0.455175002924587,1.37994764579576,1.37994764579576,1.37994764579576,1.37994764579576,1.37994764579576,1.37994764579576,1,1,1.37994764579576,1.37994764579576,1.37994764579576,1.37994764579576
1.19369879981745,1.51193912498113,1.51193912498113,1.51193912498113,1.51193912498113,1.19369879981745,1.19369879981745,1.64383982081793,1.64383982081793,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745,1.34872003146734,1.34872003146734,0.669480620094085,1.34872003146734,1.34872003146734,0.669480620094085,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745,1,1,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745,1.38739759963489,2.02387824996227,2.02387824996227,2.02387824996227,2.02387824996227,1.38739759963489,1.38739759963489,2.28767964163587,2.28767964163587,1.38739759963489,1.38739759963489,1.38739759963489,1.38739759963489,1.38739759963489,1.38739759963489,1.38739759963489,1.69744006293469,1.69744006293469,0.448204300681561,1.69744006293469,1.69744006293469,0.448204300681561,1.38739759963489,1.38739759963489,1.38739759963489,1.38739759963489,1.38739759963489,1.38739759963489,1,1,1.38739759963489,1.38739759963489,1.38739759963489,1.38739759963489
1.19742377673701,1.52178410815385,1.52178410815385,1.52178410815385,1.52178410815385,1.19742377673701,1.19742377673701,1.65622135583366,1.65622135583366,1.19742377673701,1.19742377673701,1.19742377673701,1.19742377673701,1.19742377673701,1.19742377673701,1.19742377673701,1.35542618591864,1.35542618591864,0.664334516718998,1.35542618591864,1.35542618591864,0.664334516718998,1.19742377673701,1.19742377673701,1.19742377673701,1.19742377673701,1.19742377673701,1.19742377673701,1,1,1.19742377673701,1.19742377673701,1.19742377673701,1.19742377673701,1.39484755347403,2.0435682163077,2.0435682163077,2.0435682163077,2.0435682163077,1.39484755347403,1.39484755347403,2.31244271166732,2.31244271166732,1.39484755347403,1.39484755347403,1.39484755347403,1.39484755347403,1.39484755347403,1.39484755347403,1.39484755347403,1.71085237183728,1.71085237183728,0.441340350104264,1.71085237183728,1.71085237183728,0.441340350104264,1.39484755347403,1.39484755347403,1.39484755347403,1.39484755347403,1.39484755347403,1.39484755347403,1,1,1.39484755347403,1.39484755347403,1.39484755347403,1.39484755347403
1.20114875365658,1.53162909132656,1.53162909132656,1.53162909132656,1.53162909132656,1.20114875365658,1.20114875365658,1.66860289084939,1.66860289084939,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658,1.36213234036993,1.36213234036993,0.659227969948168,1.36213234036993,1.36213234036993,0.659227969948168,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658,1,1,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658,1.40229750731316,2.06325818265313,2.06325818265313,2.06325818265313,2.06325818265313,1.40229750731316,1.40229750731316,2.33720578169878,2.33720578169878,1.40229750731316,1.40229750731316,1.40229750731316,1.40229750731316,1.40229750731316,1.40229750731316,1.40229750731316,1.72426468073987,1.72426468073987,0.434581516361982,1.72426468073987,1.72426468073987,0.434581516361982,1.40229750731316,1.40229750731316,1.40229750731316,1.40229750731316,1.40229750731316,1.40229750731316,1,1,1.40229750731316,1.40229750731316,1.40229750731316,1.40229750731316
1.20487373057615,1.54147407449928,1.54147407449928,1.54147407449928,1.54147407449928,1.20487373057615,1.20487373057615,1.68098442586512,1.68098442586512,1.20487373057615,1.20487373057615,1.20487373057615,1.20487373057615,1.20487373057615,1.20487373057615,1.20487373057615,1.36883849482123,1.36883849482123,0.65416067572145,1.36883849482123,1.36883849482123,0.65416067572145,1.20487373057615,1.20487373057615,1.20487373057615,1.20487373057615,1.20487373057615,1.20487373057615,1,1,1.20487373057615,1.20487373057615,1.20487373057615,1.20487373057615,1.40974746115229,2.08294814899855,2.08294814899855,2.08294814899855,2.08294814899855,1.40974746115229,1.40974746115229,2.36196885173024,2.36196885173024,1.40974746115229,1.40974746115229,1.40974746115229,1.40974746115229,1.40974746115229,1.40974746115229,1.40974746115229,1.73767698964246,1.73767698964246,0.427926189660344,1.73767698964246,1.73767698964246,0.427926189660344,1.40974746115229,1.40974746115229,1.40974746115229,1.40974746115229,1.40974746115229,1.40974746115229,1,1,1.40974746115229,1.40974746115229,1.40974746115229,1.40974746115229
1.20859870749571,1.55131905767199,1.55131905767199,1.55131905767199,1.55131905767199,1.20859870749571,1.20859870749571,1.69336596088085,1.69336596088085,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571,1.37554464927252,1.37554464927252,0.649132332315921,1.37554464927252,1.37554464927252,0.649132332315921,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571,1,1,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571,1.41719741499142,2.10263811534398,2.10263811534398,2.10263811534398,2.10263811534398,1.41719741499142,1.41719741499142,2.3867319217617,2.3867319217617,1.41719741499142,1.41719741499142,1.41719741499142,1.41719741499142,1.41719741499142,1.41719741499142,1.41719741499142,1.75108929854505,1.75108929854505,0.421372784857907,1.75108929854505,1.75108929854505,0.421372784857907,1.41719741499142,1.41719741499142,1.41719741499142,1.41719741499142,1.41719741499142,1.41719741499142,1,1,1.41719741499142,1.41719741499142,1.41719741499142,1.41719741499142
1.21232368441528,1.56116404084471,1.56116404084471,1.56116404084471,1.56116404084471,1.21232368441528,1.21232368441528,1.70574749589658,1.70574749589658,1.21232368441528,1.21232368441528,1.21232368441528,1.21232368441528,1.21232368441528,1.21232368441528,1.21232368441528,1.38225080372382,1.38225080372382,0.644142640327914,1.38225080372382,1.38225080372382,0.644142640327914,1.21232368441528,1.21232368441528,1.21232368441528,1.21232368441528,1.21232368441528,1.21232368441528,1,1,1.21232368441528,1.21232368441528,1.21232368441528,1.21232368441528,1.42464736883056,2.12232808168941,2.12232808168941,2.12232808168941,2.12232808168941,1.42464736883056,1.42464736883056,2.41149499179316,2.41149499179316,1.42464736883056,1.42464736883056,1.42464736883056,1.42464736883056,1.42464736883056,1.42464736883056,1.42464736883056,1.76450160744764,1.76450160744764,0.414919741088616,1.76450160744764,1.76450160744764,0.414919741088616,1.42464736883056,1.42464736883056,1.42464736883056,1.42464736883056,1.42464736883056,1.42464736883056,1,1,1.42464736883056,1.42464736883056,1.42464736883056,1.42464736883056
1.21604866133484,1.57100902401742,1.57100902401742,1.57100902401742,1.57100902401742,1.21604866133484,1.21604866133484,1.71812903091231,1.71812903091231,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484,1.38895695817511,1.38895695817511,0.639191302655192,1.38895695817511,1.38895695817511,0.639191302655192,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484,1,1,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484,1.43209732266969,2.14201804803484,2.14201804803484,2.14201804803484,2.14201804803484,1.43209732266969,1.43209732266969,2.43625806182462,2.43625806182462,1.43209732266969,1.43209732266969,1.43209732266969,1.43209732266969,1.43209732266969,1.43209732266969,1.43209732266969,1.77791391635023,1.77791391635023,0.408565521390041,1.77791391635023,1.77791391635023,0.408565521390041,1.43209732266969,1.43209732266969,1.43209732266969,1.43209732266969,1.43209732266969,1.43209732266969,1,1,1.43209732266969,1.43209732266969,1.43209732266969,1.43209732266969
1.21977363825441,1.58085400719013,1.58085400719013,1.58085400719013,1.58085400719013,1.21977363825441,1.21977363825441,1.73051056592804,1.73051056592804,1.21977363825441,1.21977363825441,1.21977363825441,1.21977363825441,1.21977363825441,1.21977363825441,1.21977363825441,1.39566311262641,1.39566311262641,0.634278024479256,1.39566311262641,1.39566311262641,0.634278024479256,1.21977363825441,1.21977363825441,1.21977363825441,1.21977363825441,1.21977363825441,1.21977363825441,1,1,1.21977363825441,1.21977363825441,1.21977363825441,1.21977363825441,1.43954727650882,2.16170801438027,2.16170801438027,2.16170801438027,2.16170801438027,1.43954727650882,1.43954727650882,2.46102113185608,2.46102113185608,1.43954727650882,1.43954727650882,1.43954727650882,1.43954727650882,1.43954727650882,1.43954727650882,1.43954727650882,1.79132622525282,1.79132622525282,0.402308612337307,1.79132622525282,1.79132622525282,0.402308612337307,1.43954727650882,1.43954727650882,1.43954727650882,1.43954727650882,1.43954727650882,1.43954727650882,1,1,1.43954727650882,1.43954727650882,1.43954727650882,1.43954727650882
1.22349861517398,1.59069899036285,1.59069899036285,1.59069899036285,1.59069899036285,1.22349861517398,1.22349861517398,1.74289210094377,1.74289210094377,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398,1.4023692670777,1.4023692670777,0.629402513247791,1.4023692670777,1.4023692670777,0.629402513247791,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398,1,1,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398,1.44699723034795,2.18139798072569,2.18139798072569,2.18139798072569,2.18139798072569,1.44699723034795,1.44699723034795,2.48578420188754,2.48578420188754,1.44699723034795,1.44699723034795,1.44699723034795,1.44699723034795,1.44699723034795,1.44699723034795,1.44699723034795,1.80473853415541,1.80473853415541,0.396147523682636,1.80473853415541,1.80473853415541,0.396147523682636,1.44699723034795,1.44699723034795,1.44699723034795,1.44699723034795,1.44699723034795,1.44699723034795,1,1,1.44699723034795,1.44699723034795,1.44699723034795,1.44699723034795
1.22722359209354,1.60054397353556,1.60054397353556,1.60054397353556,1.60054397353556,1.22722359209354,1.22722359209354,1.7552736359595,1.7552736359595,1.22722359209354,1.22722359209354,1.22722359209354,1.22722359209354,1.22722359209354,1.22722359209354,1.22722359209354,1.409075421529,1.409075421529,0.624564478657249,1.409075421529,1.409075421529,0.624564478657249,1.22722359209354,1.22722359209354,1.22722359209354,1.22722359209354,1.22722359209354,1.22722359209354,1,1,1.22722359209354,1.22722359209354,1.22722359209354,1.22722359209354,1.45444718418709,2.20108794707112,2.20108794707112,2.20108794707112,2.20108794707112,1.45444718418709,1.45444718418709,2.510547271919,2.510547271919,1.45444718418709,1.45444718418709,1.45444718418709,1.45444718418709,1.45444718418709,1.45444718418709,1.45444718418709,1.818150843058,1.818150843058,0.390080788000401,1.818150843058,1.818150843058,0.390080788000401,1.45444718418709,1.45444718418709,1.45444718418709,1.45444718418709,1.45444718418709,1.45444718418709,1,1,1.45444718418709,1.45444718418709,1.45444718418709,1.45444718418709
1.23094856901311,1.61038895670828,1.61038895670828,1.61038895670828,1.61038895670828,1.23094856901311,1.23094856901311,1.76765517097523,1.76765517097523,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311,1.41578157598029,1.41578157598029,0.619763632635558,1.41578157598029,1.41578157598029,0.619763632635558,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311,1,1,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311,1.46189713802622,2.22077791341655,2.22077791341655,2.22077791341655,2.22077791341655,1.46189713802622,1.46189713802622,2.53531034195045,2.53531034195045,1.46189713802622,1.46189713802622,1.46189713802622,1.46189713802622,1.46189713802622,1.46189713802622,1.46189713802622,1.83156315196059,1.83156315196059,0.384106960337623,1.83156315196059,1.83156315196059,0.384106960337623,1.46189713802622,1.46189713802622,1.46189713802622,1.46189713802622,1.46189713802622,1.46189713802622,1,1,1.46189713802622,1.46189713802622,1.46189713802622,1.46189713802622
1.23467354593268,1.62023393988099,1.62023393988099,1.62023393988099,1.62023393988099,1.23467354593268,1.23467354593268,1.78003670599096,1.78003670599096,1.23467354593268,1.23467354593268,1.23467354593268,1.23467354593268,1.23467354593268,1.23467354593268,1.23467354593268,1.42248773043159,1.42248773043159,0.614999689324975,1.42248773043159,1.42248773043159,0.614999689324975,1.23467354593268,1.23467354593268,1.23467354593268,1.23467354593268,1.23467354593268,1.23467354593268,1,1,1.23467354593268,1.23467354593268,1.23467354593268,1.23467354593268,1.46934709186535,2.24046787976198,2.24046787976198,2.24046787976198,2.24046787976198,1.46934709186535,1.46934709186535,2.56007341198191,2.56007341198191,1.46934709186535,1.46934709186535,1.46934709186535,1.46934709186535,1.46934709186535,1.46934709186535,1.46934709186535,1.84497546086318,1.84497546086318,0.378224617869816,1.84497546086318,1.84497546086318,0.378224617869816,1.46934709186535,1.46934709186535,1.46934709186535,1.46934709186535,1.46934709186535,1.46934709186535,1,1,1.46934709186535,1.46934709186535,1.46934709186535,1.46934709186535
1.23839852285224,1.6300789230537,1.6300789230537,1.6300789230537,1.6300789230537,1.23839852285224,1.23839852285224,1.79241824100669,1.79241824100669,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224,1.42919388488288,1.42919388488288,0.610272365065061,1.42919388488288,1.42919388488288,0.610272365065061,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224,1,1,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224,1.47679704570448,2.26015784610741,2.26015784610741,2.26015784610741,2.26015784610741,1.47679704570448,1.47679704570448,2.58483648201337,2.58483648201337,1.47679704570448,1.47679704570448,1.47679704570448,1.47679704570448,1.47679704570448,1.47679704570448,1.47679704570448,1.85838776976577,1.85838776976577,0.372432359562103,1.85838776976577,1.85838776976577,0.372432359562103,1.47679704570448,1.47679704570448,1.47679704570448,1.47679704570448,1.47679704570448,1.47679704570448,1,1,1.47679704570448,1.47679704570448,1.47679704570448,1.47679704570448
1.24212349977181,1.63992390622642,1.63992390622642,1.63992390622642,1.63992390622642,1.24212349977181,1.24212349977181,1.80479977602242,1.80479977602242,1.24212349977181,1.24212349977181,1.24212349977181,1.24212349977181,1.24212349977181,1.24212349977181,1.24212349977181,1.43590003933418,1.43590003933418,0.605581378375794,1.43590003933418,1.43590003933418,0.605581378375794,1.24212349977181,1.24212349977181,1.24212349977181,1.24212349977181,1.24212349977181,1.24212349977181,1,1,1.24212349977181,1.24212349977181,1.24212349977181,1.24212349977181,1.48424699954362,2.27984781245284,2.27984781245284,2.27984781245284,2.27984781245284,1.48424699954362,1.48424699954362,2.60959955204483,2.60959955204483,1.48424699954362,1.48424699954362,1.48424699954362,1.48424699954362,1.48424699954362,1.48424699954362,1.48424699954362,1.87180007866836,1.87180007866836,0.366728805835526,1.87180007866836,1.87180007866836,0.366728805835526,1.48424699954362,1.48424699954362,1.48424699954362,1.48424699954362,1.48424699954362,1.48424699954362,1,1,1.48424699954362,1.48424699954362,1.48424699954362,1.48424699954362
1.24584847669137,1.64976888939913,1.64976888939913,1.64976888939913,1.64976888939913,1.24584847669137,1.24584847669137,1.81718131103815,1.81718131103815,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137,1.44260619378547,1.44260619378547,0.600926449940805,1.44260619378547,1.44260619378547,0.600926449940805,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137,1,1,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137,1.49169695338275,2.29953777879826,2.29953777879826,2.29953777879826,2.29953777879826,1.49169695338275,1.49169695338275,2.63436262207629,2.63436262207629,1.49169695338275,1.49169695338275,1.49169695338275,1.49169695338275,1.49169695338275,1.49169695338275,1.49169695338275,1.88521238757095,1.88521238757095,0.361112598238459,1.88521238757095,1.88521238757095,0.361112598238459,1.49169695338275,1.49169695338275,1.49169695338275,1.49169695338275,1.49169695338275,1.49169695338275,1,1,1.49169695338275,1.49169695338275,1.49169695338275,1.49169695338275
1.24957345361094,1.65961387257185,1.65961387257185,1.65961387257185,1.65961387257185,1.24957345361094,1.24957345361094,1.82956284605387,1.82956284605387,1.24957345361094,1.24957345361094,1.24957345361094,1.24957345361094,1.24957345361094,1.24957345361094,1.24957345361094,1.44931234823677,1.44931234823677,0.596307302590752,1.44931234823677,1.44931234823677,0.596307302590752,1.24957345361094,1.24957345361094,1.24957345361094,1.24957345361094,1.24957345361094,1.24957345361094,1,1,1.24957345361094,1.24957345361094,1.24957345361094,1.24957345361094,1.49914690722188,2.31922774514369,2.31922774514369,2.31922774514369,2.31922774514369,1.49914690722188,1.49914690722188,2.65912569210775,2.65912569210775,1.49914690722188,1.49914690722188,1.49914690722188,1.49914690722188,1.49914690722188,1.49914690722188,1.49914690722188,1.89862469647354,1.89862469647354,0.355582399123058,1.89862469647354,1.89862469647354,0.355582399123058,1.49914690722188,1.49914690722188,1.49914690722188,1.49914690722188,1.49914690722188,1.49914690722188,1,1,1.49914690722188,1.49914690722188,1.49914690722188,1.49914690722188
1.25329843053051,1.66945885574456,1.66945885574456,1.66945885574456,1.66945885574456,1.25329843053051,1.25329843053051,1.8419443810696,1.8419443810696,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051,1.45601850268806,1.45601850268806,0.59172366128681,1.45601850268806,1.45601850268806,0.59172366128681,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051,1,1,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051,1.50659686106101,2.33891771148912,2.33891771148912,2.33891771148912,2.33891771148912,1.50659686106101,1.50659686106101,2.68388876213921,2.68388876213921,1.50659686106101,1.50659686106101,1.50659686106101,1.50659686106101,1.50659686106101,1.50659686106101,1.50659686106101,1.91203700537613,1.91203700537613,0.350136891326668,1.91203700537613,1.91203700537613,0.350136891326668,1.50659686106101,1.50659686106101,1.50659686106101,1.50659686106101,1.50659686106101,1.50659686106101,1,1,1.50659686106101,1.50659686106101,1.50659686106101,1.50659686106101
1.25702340745007,1.67930383891727,1.67930383891727,1.67930383891727,1.67930383891727,1.25702340745007,1.25702340745007,1.85432591608533,1.85432591608533,1.25702340745007,1.25702340745007,1.25702340745007,1.25702340745007,1.25702340745007,1.25702340745007,1.25702340745007,1.46272465713936,1.46272465713936,0.587175253104301,1.46272465713936,1.46272465713936,0.587175253104301,1.25702340745007,1.25702340745007,1.25702340745007,1.25702340745007,1.25702340745007,1.25702340745007,1,1,1.25702340745007,1.25702340745007,1.25702340745007,1.25702340745007,1.51404681490015,2.35860767783455,2.35860767783455,2.35860767783455,2.35860767783455,1.51404681490015,1.51404681490015,2.70865183217067,2.70865183217067,1.51404681490015,1.51404681490015,1.51404681490015,1.51404681490015,1.51404681490015,1.51404681490015,1.51404681490015,1.92544931427872,1.92544931427872,0.3447747778581,1.92544931427872,1.92544931427872,0.3447747778581,1.51404681490015,1.51404681490015,1.51404681490015,1.51404681490015,1.51404681490015,1.51404681490015,1,1,1.51404681490015,1.51404681490015,1.51404681490015,1.51404681490015
1.26074838436964,1.68914882208999,1.68914882208999,1.68914882208999,1.68914882208999,1.26074838436964,1.26074838436964,1.86670745110106,1.86670745110106,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964,1.46943081159065,1.46943081159065,0.582661807216438,1.46943081159065,1.46943081159065,0.582661807216438,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964,1,1,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964,1.52149676873928,2.37829764417998,2.37829764417998,2.37829764417998,2.37829764417998,1.52149676873928,1.52149676873928,2.73341490220213,2.73341490220213,1.52149676873928,1.52149676873928,1.52149676873928,1.52149676873928,1.52149676873928,1.52149676873928,1.52149676873928,1.93886162318131,1.93886162318131,0.339494781588726,1.93886162318131,1.93886162318131,0.339494781588726,1.52149676873928,1.52149676873928,1.52149676873928,1.52149676873928,1.52149676873928,1.52149676873928,1,1,1.52149676873928,1.52149676873928,1.52149676873928,1.52149676873928
1.26447336128921,1.6989938052627,1.6989938052627,1.6989938052627,1.6989938052627,1.26447336128921,1.26447336128921,1.87908898611679,1.87908898611679,1.26447336128921,1.26447336128921,1.26447336128921,1.26447336128921,1.26447336128921,1.26447336128921,1.26447336128921,1.47613696604195,1.47613696604195,0.578183054878201,1.47613696604195,1.47613696604195,0.578183054878201,1.26447336128921,1.26447336128921,1.26447336128921,1.26447336128921,1.26447336128921,1.26447336128921,1,1,1.26447336128921,1.26447336128921,1.26447336128921,1.26447336128921,1.52894672257841,2.39798761052541,2.39798761052541,2.39798761052541,2.39798761052541,1.52894672257841,1.52894672257841,2.75817797223358,2.75817797223358,1.52894672257841,1.52894672257841,1.52894672257841,1.52894672257841,1.52894672257841,1.52894672257841,1.52894672257841,1.9522739320839,1.9522739320839,0.334295644948288,1.9522739320839,1.9522739320839,0.334295644948288,1.52894672257841,1.52894672257841,1.52894672257841,1.52894672257841,1.52894672257841,1.52894672257841,1,1,1.52894672257841,1.52894672257841,1.52894672257841,1.52894672257841
1.26819833820877,1.70883878843542,1.70883878843542,1.70883878843542,1.70883878843542,1.26819833820877,1.26819833820877,1.89147052113252,1.89147052113252,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877,1.48284312049324,1.48284312049324,0.573738729410334,1.48284312049324,1.48284312049324,0.573738729410334,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877,1,1,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877,1.53639667641754,2.41767757687083,2.41767757687083,2.41767757687083,2.41767757687083,1.53639667641754,1.53639667641754,2.78294104226504,2.78294104226504,1.53639667641754,1.53639667641754,1.53639667641754,1.53639667641754,1.53639667641754,1.53639667641754,1.53639667641754,1.96568624098649,1.96568624098649,0.329176129625385,1.96568624098649,1.96568624098649,0.329176129625385,1.53639667641754,1.53639667641754,1.53639667641754,1.53639667641754,1.53639667641754,1.53639667641754,1,1,1.53639667641754,1.53639667641754,1.53639667641754,1.53639667641754
1.27192331512834,1.71868377160813,1.71868377160813,1.71868377160813,1.71868377160813,1.27192331512834,1.27192331512834,1.90385205614825,1.90385205614825,1.27192331512834,1.27192331512834,1.27192331512834,1.27192331512834,1.27192331512834,1.27192331512834,1.27192331512834,1.48954927494454,1.48954927494454,0.569328566183471,1.48954927494454,1.48954927494454,0.569328566183471,1.27192331512834,1.27192331512834,1.27192331512834,1.27192331512834,1.27192331512834,1.27192331512834,1,1,1.27192331512834,1.27192331512834,1.27192331512834,1.27192331512834,1.54384663025668,2.43736754321626,2.43736754321626,2.43736754321626,2.43736754321626,1.54384663025668,1.54384663025668,2.8077041122965,2.8077041122965,1.54384663025668,1.54384663025668,1.54384663025668,1.54384663025668,1.54384663025668,1.54384663025668,1.54384663025668,1.97909854988908,1.97909854988908,0.324135016272526,1.97909854988908,1.97909854988908,0.324135016272526,1.54384663025668,1.54384663025668,1.54384663025668,1.54384663025668,1.54384663025668,1.54384663025668,1,1,1.54384663025668,1.54384663025668,1.54384663025668,1.54384663025668
1.2756482920479,1.72852875478085,1.72852875478085,1.72852875478085,1.72852875478085,1.2756482920479,1.2756482920479,1.91623359116398,1.91623359116398,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479,1.49625542939583,1.49625542939583,0.56495230260237,1.49625542939583,1.49625542939583,0.56495230260237,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479,1,1,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479,1.55129658409581,2.45705750956169,2.45705750956169,2.45705750956169,2.45705750956169,1.55129658409581,1.55129658409581,2.83246718232796,2.83246718232796,1.55129658409581,1.55129658409581,1.55129658409581,1.55129658409581,1.55129658409581,1.55129658409581,1.55129658409581,1.99251085879167,1.99251085879167,0.31917110421572,1.99251085879167,1.99251085879167,0.31917110421572,1.55129658409581,1.55129658409581,1.55129658409581,1.55129658409581,1.55129658409581,1.55129658409581,1,1,1.55129658409581,1.55129658409581,1.55129658409581,1.55129658409581
1.27937326896747,1.73837373795356,1.73837373795356,1.73837373795356,1.73837373795356,1.27937326896747,1.27937326896747,1.92861512617971,1.92861512617971,1.27937326896747,1.27937326896747,1.27937326896747,1.27937326896747,1.27937326896747,1.27937326896747,1.27937326896747,1.50296158384713,1.50296158384713,0.560609678090286,1.50296158384713,1.50296158384713,0.560609678090286,1.27937326896747,1.27937326896747,1.27937326896747,1.27937326896747,1.27937326896747,1.27937326896747,1,1,1.27937326896747,1.27937326896747,1.27937326896747,1.27937326896747,1.55874653793494,2.47674747590712,2.47674747590712,2.47674747590712,2.47674747590712,1.55874653793494,1.55874653793494,2.85723025235942,2.85723025235942,1.55874653793494,1.55874653793494,1.55874653793494,1.55874653793494,1.55874653793494,1.55874653793494,1.55874653793494,2.00592316769426,2.00592316769426,0.314283211168494,2.00592316769426,2.00592316769426,0.314283211168494,1.55874653793494,1.55874653793494,1.55874653793494,1.55874653793494,1.55874653793494,1.55874653793494,1,1,1.55874653793494,1.55874653793494,1.55874653793494,1.55874653793494
1.28309824588704,1.74821872112627,1.74821872112627,1.74821872112627,1.74821872112627,1.28309824588704,1.28309824588704,1.94099666119544,1.94099666119544,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704,1.50966773829842,1.50966773829842,0.556300434073452,1.50966773829842,1.50966773829842,0.556300434073452,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704,1,1,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704,1.56619649177407,2.49643744225255,2.49643744225255,2.49643744225255,2.49643744225255,1.56619649177407,1.56619649177407,2.88199332239088,2.88199332239088,1.56619649177407,1.56619649177407,1.56619649177407,1.56619649177407,1.56619649177407,1.56619649177407,1.56619649177407,2.01933547659685,2.01933547659685,0.309470172950311,2.01933547659685,2.01933547659685,0.309470172950311,1.56619649177407,1.56619649177407,1.56619649177407,1.56619649177407,1.56619649177407,1.56619649177407,1,1,1.56619649177407,1.56619649177407,1.56619649177407,1.56619649177407
